"Player","Games","Win %","Takedowns","Kills","Assists","Deaths","Kill Participation","KDA","Highest Kill Streak","Vengeances","Time Dead","Time Dead %","Deaths While Outnumbered","Escapes","Team Fight Escapes","Hero Damage","DPM","Physical Damage","Ability Damage","Damage per Death","Team Fight Hero Damage","Siege Damage","Structure Damage","Minion Damage","Summon Damage","Creep Damage","Healing","HPM","Healing per Death","Team Fight Healing","Self Healing","Allied Shields","Clutch Heals","Damage Taken","Damage Soaked","Damage Taken per Death","Team Fight Damage Taken","CC Time","Root Time","Silence Time","Stun Time","Time on Fire","XP Contribution","XPM","Merc Camp Captures","Watch Tower Captures","Aces","Wipes","% of Game with Level Adv.","% of Game with Hero Adv.","Passive XP/Second","Passive XP Gained","Altar Damage Done","Damage to Immortal","Dragon Knights Captured","Shrines Captured","Dubloons Held At End","Dubloons Turned In","Skulls Collected","Shrine Minion Damage","Plant Damage","Seeds Collected","Garden Seeds Collected","Gems Turned In","Nuke Damage","Curse Damage","Time On Temple","Damage Done to Zerg","Cage Unlocks Interrupted","Hero Pool","Damage Ratio","% of Team Damage","% of Team Damage Taken","% of Team Damage Healed","% of Time Slow CC","% of Time Non-Slow CC","Votes","Awards","Award %","MVP","MVP %","Bsteps","Bstep TD","Bstep Deaths","Taunts","Taunt TD","Taunt Deaths","Sprays","Spray TD","Spray Deaths","Dances","Dance TD","Dance Deaths"
"Vixenoire","4","0%","7.75","0.50","7.25","4.00","63%","2.06","5.25","0.50","2:59","15%","2.50","0.75","0.50","25832.50","1321.72","36851.25","133276.00","8408.88","14923.00","118718.25","5751.75","105826.50","0.00","25430.75","169.75","1049.49","7515.29","169.75","20552.75","0.00","0.00","64270.25","45997.75","20518.60","47615.75","00:21","00:00","00:00","00:04","00:00","19071.25","969.71","2.00","0.00","0.00","0.25","12%","16%","23.77","4665.47","3.00","883.00","0","0","0","0","0","9077.75","0","0","0","0","0","0","00:00","0","0","3","0.45","13%","27%","0%","2%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Sage","15","66.7%","11.13","3.20","7.93","2.47","93%","5.89","6.27","0.73","1:47","8%","1.33","1.20","0.20","47023.47","2221.72","57749.27","131491.47","24939.61","30443.33","110168.33","18218.73","82399.93","2699.00","29107.87","151.13","1034.79","11589.98","4.00","21783.13","151.13","0.00","64803.07","56424.67","32365.55","42483.87","1:07","00:00","00:01","00:12","00:00","16049.67","759.07","4.93","0.00","0.27","0.07","37%","16%","26.61","8647.26","0.53","2372.40","0","0","0","0","0","343.67","0","0","0","3.00","0","0","00:00","586.53","0.40","6","0.74","23%","29%","0%","5%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Azmochad","17","76.5%","9.29","3.00","6.24","1.53","73%","6.96","7.24","0.12","1:12","6%","0.76","0.82","0.12","42238.65","2243.73","50726.94","117072.59","28557.65","22062.29","107094.29","8693.65","89096.53","2997.35","18020.76","0.00","991.74","12363.63","0.00","19071.53","0.00","0.00","43795.29","37424.06","26994.28","23849.29","1:25","00:00","00:00","00:05","00:00","16559.53","880.04","2.59","0.00","0.29","0.12","47%","20%","26.98","8020.28","1.47","526.41","0.06","0.76","0","0","0","2411.29","0","0","0","12.00","0","241.12","00:00","486.65","0.00","7","1.10","24%","25%","0%","7%","1%","0","0","0%","0","0%","0","0","0","87","0","0","2","0","0","4","0","0"
"Tetcher","9","44.4%","9.89","1.33","8.56","3.00","78%","5.78","7.00","0.11","2:23","10%","2.00","1.22","0.22","39621.67","1778.95","84879.44","120572.44","19832.78","25515.33","125726.44","15694.22","97840.78","4565.33","35999.89","603.67","990.04","9975.95","752.33","22024.89","603.67","0.11","77612.33","68571.33","35841.97","46568.33","2:32","00:02","00:03","00:08","00:00","18534.22","846.87","5.33","0.00","0.11","0.11","35%","18%","27.29","10779.40","3.00","0","0","0","0","0","0","6803.00","0","0","0","21.67","0","0","00:00","0","0","7","0.52","17%","27%","0%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"Galdoran","9","44.4%","8.00","1.11","6.89","4.11","96%","3.71","5.22","0.22","2:00","12%","2.00","1.11","0.44","23098.33","1342.43","20872.22","41112.22","7964.40","17833.22","32281.78","9948.00","19231.44","932.78","6801.44","355.11","988.64","5764.44","858.22","16927.56","0.00","0.11","73521.00","55449.44","21979.47","60561.22","00:54","00:00","00:00","00:26","00:00","5751.44","338.77","2.56","0.00","0.00","0.22","18%","12%","24.29","4390.41","0.44","0","0.00","0.33","0","0","0","1891.00","0.00","0.00","0.00","0","0","0","00:00","0.00","0","3","0.33","13%","36%","0%","5%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"CptCrowley","16","50%","7.25","1.50","5.69","2.13","77%","4.42","4.56","0.31","1:34","7%","1.00","0.50","0.06","40797.75","1921.32","53117.69","99327.06","24226.28","22219.00","87825.38","11554.88","68039.06","2448.88","19304.38","10189.75","977.84","10744.57","1699.19","11638.13","0.00","0.13","53259.69","45280.63","27984.87","35259.38","00:43","00:05","00:04","00:13","00:00","11729.00","572.59","3.25","0.06","0.19","0.13","21%","12%","25.87","8100.86","0","0","0.00","0.63","0","0","0","5619.19","0","0","0","10.81","0","5847.94","00:00","0.00","0","10","1.00","24%","22%","4%","3%","2%","0","0","0%","0","0%","0","0","0","1","0","0","0","0","0","0","0","0"
"MacDaddyo","20","60%","9.25","2.30","6.90","2.90","90%","3.94","5.50","0.40","1:46","9%","1.55","0.45","0.05","43204.10","2237.48","51714.35","87935.65","16495.29","25691.55","68082.30","14688.40","43382.75","3338.40","26233.85","13557.45","928.04","7202.92","2221.50","4636.20","1464.60","0.10","42468.55","33967.40","15929.33","28243.75","00:45","00:03","00:02","00:10","00:00","9066.00","466.42","4.30","0.25","0.15","0.10","22%","14%","26.14","7423.68","0.40","2953.65","0.05","0.50","0","0","0","1118.20","0","0","0","2.95","0","1049.50","00:00","419.50","0.00","9","1.25","24%","18%","5%","4%","1%","0","0","0%","0","0%","0","0","0","1","0","0","12","1","1","0","0","0"
"Revanchist","5","20%","6.80","2.40","4.20","4.60","100%","1.66","3.80","0.60","3:00","13%","3.40","2.60","0.20","50193.00","2405.44","77499.00","51982.00","10519.53","32295.40","59211.20","8092.20","37247.80","3037.40","10701.00","0.00","910.82","4254.36","0.00","16983.60","0.00","0.00","47023.00","35267.60","12934.27","32156.40","2:37","00:00","00:00","00:02","00:00","8520.60","441.86","2.40","0.00","0.00","0.20","3%","7%","26.04","10353.39","0","2484.40","0","0","0","0","0","1466.60","0.00","0.00","0.00","0","0","0.00","00:00","0","0","4","1.17","26%","21%","0%","14%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"eDay15","17","70.6%","11.00","1.65","9.35","1.88","88%","7.35","8.00","0.18","1:03","5%","0.71","0.41","0.18","26219.41","1344.16","25781.82","52931.88","16217.01","18965.35","41130.12","7050.41","29888.29","1056.82","11887.71","603.71","904.57","10904.13","3.18","17394.76","294.35","0.00","66044.53","55822.76","37977.85","50479.24","2:17","00:00","00:00","00:25","00:00","8144.53","420.18","3.82","0.00","0.18","0.00","45%","16%","27.72","9404.39","0","1648.47","0","0","0","0","0","1106.24","0.00","0.00","0.00","3.65","0","0.00","00:00","0.00","0.00","5","0.41","13%","32%","0%","12%","2%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"torjnado","15","80%","10.20","2.47","7.67","1.73","75%","7.29","7.87","0.20","1:12","6%","0.93","1.20","0.13","35549.73","1927.84","98794.33","86056.33","23584.42","21941.60","128858.87","13865.20","104786.33","2381.93","21661.27","0.00","902.64","11684.70","1.00","16176.47","0.00","0.00","55833.27","50043.33","37977.28","31069.27","2:02","00:01","00:00","00:06","00:00","19695.93","1092.92","2.93","0.07","0.20","0.00","51%","21%","26.84","7288.60","2.27","2057.47","0.20","1.40","0","0","0","5049.20","0","0","0","5.87","0","799.53","00:00","0","0","5","0.64","19%","27%","0%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","7","1","0","0","0","0"
"ghostDunk","15","6.7%","5.47","1.27","4.13","2.53","58%","2.61","4.07","0.27","1:36","8%","1.67","0.87","0.27","31596.20","1680.71","75020.07","91194.00","14784.73","19099.13","124445.60","5928.33","107911.07","3583.60","9740.73","0.00","889.81","8763.13","0.00","16749.33","0.00","0.00","55672.27","48487.07","27270.94","31701.67","1:38","00:00","00:01","00:05","00:00","18613.47","998.82","1.27","0.00","0.00","0.13","9%","13%","23.62","4182.23","3.73","649.60","0","0","0","0","0","1532.13","0","0","0","3.93","0","0","00:00","216.27","0","9","0.59","20%","26%","0%","9%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Soverne","13","76.9%","11.77","2.92","8.77","3.08","88%","4.67","7.08","0.69","2:04","10%","1.62","0.62","0.15","49326.92","2443.20","39986.38","108501.92","19388.98","32260.62","74717.38","24708.92","43621.38","803.08","21334.69","8218.08","883.82","5812.40","2703.23","9312.77","0.00","0.15","48102.46","38615.62","16934.61","31025.62","00:26","00:00","00:00","00:10","00:00","10036.38","506.17","3.54","0.00","0.23","0.15","34%","16%","28.03","9992.69","0.00","0","0","0","0","0","0","4526.46","0.00","0.00","0.00","3.62","0","0","00:00","1809.62","0.00","3","1.15","25%","21%","4%","2%","1%","0","0","0%","0","0%","0","0","0","3","0","0","2","0","0","0","0","0"
"S3XPANDA99","17","52.9%","7.59","1.24","6.18","1.47","76%","5.86","6.24","0.12","00:52","4%","1.06","0.47","0.12","43103.00","1950.17","58990.41","138016.76","32689.54","25912.00","138492.24","13717.53","110818.00","1975.47","14483.24","161.47","882.26","13669.35","0.88","19074.76","151.29","0.00","57376.29","51521.88","36788.62","34550.24","2:01","00:00","00:01","00:21","00:00","19668.29","926.12","2.76","0.18","0.06","0.12","22%","15%","26.89","8859.60","0.00","2694.94","0","0","0","0","0","2104.18","0.00","0.00","0.00","7.29","0","989.59","00:00","0","0.00","7","0.89","20%","25%","0%","9%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Jobber","12","25%","3.92","1.42","2.42","2.75","60%","1.65","2.42","0.17","1:57","10%","1.75","0.25","0.08","33683.08","1748.71","50868.42","109029.00","15346.86","22287.42","107230.75","8181.75","89349.92","3340.25","16997.42","1658.17","856.46","6932.99","58.58","13887.92","1040.33","0.00","43500.33","32486.75","18150.16","29105.25","00:36","00:02","00:01","00:04","00:00","14966.75","808.45","2.67","0.00","0.00","0.17","16%","9%","24.58","5372.55","1.50","1721.75","0.00","1.08","0","0","0","1036.08","0","0","0","6.25","0","0","00:00","0","0.58","7","0.91","19%","21%","1%","3%","1%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"Mongoose","19","68.4%","11.26","1.32","9.84","2.00","90%","8.09","8.32","0.16","1:12","6%","1.16","1.37","0.16","24966.79","1271.52","25708.84","52566.21","16149.32","18288.05","45734.21","6658.47","33411.16","1489.84","8036.00","374.53","835.51","10814.85","62.00","16146.89","147.84","0.05","71504.47","61780.95","43002.48","52404.05","4:46","00:00","00:00","00:21","00:00","8280.68","424.34","4.58","0.11","0.26","0.21","37%","17%","26.22","7873.44","0.26","0","0.00","0.32","0","0","0","1034.68","0","0","0","17.63","0","128.05","00:00","0","0","4","0.37","14%","32%","0%","24%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"joezombie","17","41.2%","7.53","1.71","5.82","2.00","65%","5.49","5.24","0.24","1:27","8%","0.94","0.35","0.06","29415.35","1647.46","39255.94","114473.12","17936.52","17948.47","99682.59","12759.65","79861.76","925.47","24439.24","0.00","831.17","9433.48","2.00","14999.41","0.00","0.00","45321.88","38042.41","28206.37","26117.12","00:57","00:00","00:00","00:07","00:00","14368.06","806.12","2.18","0.06","0.06","0.24","30%","15%","26.01","6544.49","0","3292.00","0","0","0","0","0","5288.41","0.00","0.00","0.00","10.59","0","805.41","00:00","693.82","0","7","0.66","19%","23%","0%","5%","1%","0","0","0%","0","0%","2","0","0","0","0","0","0","0","0","0","0","0"
"Spectrum","17","41.2%","9.06","0.47","8.53","2.35","85%","5.66","5.82","0.00","1:41","9%","1.00","0.71","0.00","27507.35","1452.07","43359.41","57663.88","15235.73","19105.59","59410.65","13191.06","38773.06","1547.41","9578.12","219.47","830.68","8962.37","161.88","15008.41","219.47","0.00","63475.88","52728.59","34753.94","45956.18","4:26","00:00","00:00","00:13","00:00","9554.00","499.23","3.59","0.12","0.18","0.12","30%","14%","25.33","6339.64","2.41","1436.29","0","0","0","0","0","586.59","0","0","0","3.71","0","3296.76","00:00","189.65","0","5","0.49","16%","32%","0%","23%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Krowleone","19","68.4%","11.32","2.63","8.63","1.63","81%","8.84","9.37","0.11","00:55","4%","0.63","1.16","0.26","39794.37","1907.51","145367.63","72656.79","27788.58","22314.26","149394.05","16981.74","113868.37","5255.47","28299.42","0.00","829.84","12080.03","0.79","17146.89","0.00","0.00","63444.84","59658.00","45033.76","34454.21","4:01","00:00","00:00","00:05","00:00","19879.11","977.79","3.11","0.32","0.21","0.11","38%","20%","26.08","7928.46","3.16","2054.37","0","0","0","0","0","7295.68","0","0","0","0","0","728.42","00:00","0","0.00","3","0.63","20%","28%","0%","20%","0%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","2","0","0"
"Jeff","10","40%","8.70","2.40","6.30","1.90","80%","5.89","6.10","0.20","1:13","6%","0.80","0.50","0.10","34487.00","1727.13","95100.10","78930.10","19192.60","17725.80","119684.70","10516.40","101299.20","1282.50","19247.40","8308.00","789.66","8799.21","1616.70","9420.20","0.00","0.10","38481.80","32719.00","21439.74","23497.80","5:29","00:11","00:00","00:01","00:00","18574.40","976.74","3.20","0.00","0.10","0.10","35%","16%","25.84","7154.03","0.80","1782.60","0","0","0","0","0","3677.70","0","0","0","1.60","0","0","00:00","641.10","0","6","0.91","19%","19%","3%","25%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Gon","2","0%","3.00","1.00","1.50","4.00","50%","1.00","1.00","0.00","2:02","13%","1.50","0.50","0.00","39084.00","2053.02","98088.50","26101.00","12136.47","28687.50","29968.50","859.50","25194.50","0.00","26287.00","0.00","778.14","2614.53","0.00","10900.00","0.00","0.00","51489.50","35337.50","12595.23","42121.00","1:03","00:00","00:00","00:11","00:00","6554.00","353.69","2.50","0.00","0.00","0.00","0%","4%","22.13","2225.13","0.00","12228.00","0","0","0","0","0","0","0","0","0","0","0","0","00:00","0","0","2","1.04","21%","30%","0%","6%","2%","0","0","0%","0","0%","0","0","0","0","0","0","2","0","0","0","0","0"
"FrostyFeet","5","40%","8.80","2.40","6.40","3.80","77%","2.23","4.40","1.20","1:58","12%","2.40","0.00","0.00","37290.00","2065.87","22426.20","93957.60","9560.10","24966.60","53489.80","9664.80","37704.40","2491.00","23424.40","0.00","770.40","4023.05","0.00","12319.80","0.00","0.00","43957.40","35505.80","13216.34","28179.80","4:37","00:05","00:00","00:07","00:00","8068.20","467.62","3.00","1.00","0.20","0.20","16%","11%","24.42","4920.21","0","0","0","0","0","0","0","3021.60","0.00","0.00","0.00","5.20","0","0.00","00:00","0","0","5","0.90","24%","26%","0%","24%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Cicada","9","22.2%","4.67","1.33","3.33","1.89","71%","3.93","4.00","0.11","1:07","7%","1.11","0.56","0.00","26423.44","1562.14","32301.78","73477.22","19241.33","14853.56","56067.00","2608.56","45928.78","742.33","18356.56","9087.22","760.06","5854.04","1856.33","2957.00","0.00","0.00","26205.33","20551.11","17099.94","16081.11","3:37","00:02","00:06","00:02","00:00","8184.22","479.68","2.33","0.11","0.11","0.22","10%","8%","23.39","3637.23","0","393.00","0.00","0.00","0","0","0","5678.78","0.00","0.00","0.00","6.11","0","0.00","00:00","0","0","8","1.07","20%","15%","6%","24%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"erikwithak","16","37.5%","5.63","1.44","4.13","2.19","66%","3.16","4.25","0.13","1:06","7%","1.31","1.44","0.13","30231.50","1746.59","63056.00","88301.50","16190.69","20010.00","109915.50","11363.38","85722.50","2459.25","10669.81","1120.75","757.78","6940.92","99.38","11525.50","0.00","0.00","52603.50","47025.69","25929.21","28972.50","2:03","00:01","00:00","00:07","00:00","15053.13","883.55","1.88","0.00","0.06","0.19","20%","10%","24.82","5411.41","1.31","995.06","0","0","0","0","0","626.25","0","0","0","0","0","0.00","00:00","13.56","0.00","9","0.71","21%","27%","1%","11%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"BishopMist","15","33.3%","6.33","1.53","4.80","2.40","83%","4.28","4.93","0.47","1:36","8%","1.60","0.73","0.13","39810.73","2097.30","42311.73","100718.53","26238.78","27489.67","84181.47","8876.73","67704.93","2551.47","16000.67","665.47","752.48","5911.06","547.80","13462.13","0.00","0.00","56786.00","49254.13","26920.35","40599.07","2:09","00:00","00:03","00:17","00:00","11551.67","611.67","3.40","0.00","0.07","0.13","20%","11%","24.70","5579.35","0.00","919.87","0.00","0.20","0","0","0","4134.40","0","0","0","6.33","0","0","00:00","0","0.00","11","1.04","22%","27%","0%","12%","2%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Age","9","11.1%","4.67","0.67","4.00","4.33","72%","1.15","2.11","0.22","2:33","15%","2.11","0.56","0.11","20855.11","1277.54","21769.44","60500.33","6221.02","13939.22","53484.89","2972.78","43366.67","1608.67","7095.89","4729.67","735.91","3311.79","981.44","7376.67","599.56","0.22","43668.00","27318.44","10783.98","32853.78","4:43","00:03","00:06","00:12","00:00","7701.56","481.39","1.56","0.00","0.00","0.22","5%","8%","22.32","2348.36","1.00","11.89","0.00","0.00","0","0","0","0","0.00","0.00","0.00","3.11","0","0","00:00","0","0","7","0.68","15%","23%","3%","29%","2%","0","0","0%","0","0%","0","0","0","0","0","0","8","0","0","0","0","0"
"bmeduho","16","12.5%","4.75","1.56","3.06","2.50","57%","2.12","3.13","0.13","1:36","9%","1.19","0.94","0.13","40811.44","2305.73","61402.00","78441.88","21200.57","20595.88","78636.69","7482.19","63031.38","1253.50","18606.69","0.00","733.56","4818.78","306.00","12285.88","0.00","0.00","45332.25","36214.63","20589.43","24906.06","1:13","00:03","00:00","00:07","00:00","14525.69","837.81","2.69","0.25","0.00","0.50","14%","8%","24.30","4853.24","0.25","189.75","0","0","0","0","0","1158.06","0","0","0","6.25","0","0.00","00:00","571.38","0","8","0.93","27%","25%","0%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","2","2","0","0","0","0"
"Michaelan","4","50%","4.25","1.00","3.25","1.50","55%","3.00","3.75","0.00","00:55","5%","0.75","0.50","0.00","27153.25","1724.63","46248.75","125674.25","16353.25","14398.00","130025.50","18250.75","106763.00","196.25","16972.25","0.00","729.25","7094.50","0.00","11442.50","0.00","0.00","40579.75","34929.75","24862.13","18972.00","00:30","00:00","00:00","00:10","00:00","17566.75","1119.71","2.00","0.00","0.00","0.00","23%","12%","24.02","3566.45","2.00","1449.25","0","0","0","0","0","3483.75","0","0","0","0","0","0","00:00","0","0","3","0.65","19%","21%","0%","4%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"Collidous","16","37.5%","7.38","2.63","4.63","1.63","85%","5.74","5.94","0.25","00:55","6%","0.94","0.19","0.00","40627.00","2447.40","44127.50","120370.44","29168.79","21053.31","84980.38","12812.56","57698.06","2705.81","33613.50","575.50","722.37","7453.99","0.00","10431.75","535.44","0.00","25520.19","20791.50","17317.85","15383.50","00:28","00:00","00:04","00:01","00:00","11028.75","652.70","4.88","0.25","0.06","0.19","20%","10%","24.82","5411.41","0.25","3880.50","0","0","0","0","0","1777.75","0","0","0","0","0","0.00","00:00","890.38","0.13","10","2.01","29%","14%","1%","3%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","0","0","0","0","0"
"WildKarde","13","23.1%","8.23","2.00","6.23","3.15","75%","4.64","5.54","0.46","2:11","11%","1.92","0.46","0.08","43566.62","2080.03","54491.54","109211.38","17878.47","21120.23","101408.62","7151.31","81470.38","1761.23","15329.08","0.00","710.30","8245.31","2.31","14082.77","0.00","0.00","57246.00","47118.38","29171.13","30391.85","1:06","00:05","00:05","00:11","00:00","15004.38","726.26","1.62","0.15","0.08","0.31","24%","14%","25.84","7776.03","0.92","5489.62","0","0","0","0","0","0","0.00","0.00","0.00","9.08","0","5487.69","00:00","127.54","0","11","1.08","23%","23%","0%","6%","2%","0","0","0%","0","0%","0","0","0","0","0","0","10","0","0","0","0","0"
"Slippy089","7","14.3%","5.71","1.86","3.86","4.43","81%","1.59","3.57","0.57","2:52","14%","3.00","0.71","0.00","34059.71","1877.60","27753.57","83017.00","9571.28","21387.86","62240.43","1893.71","46527.14","1879.14","14060.57","12282.14","696.46","3280.07","1542.71","5948.29","0.00","0.00","40666.71","27929.14","10261.54","29870.43","3:34","00:00","00:00","00:04","00:00","9979.00","565.77","3.29","0.43","0.00","0.14","2%","6%","24.93","8031.03","0.43","1488.86","0","0","0","0","0","473.14","0.00","0.00","0.00","0","0","0.00","00:00","0","0","5","1.03","21%","17%","3%","21%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"eXcel","5","20%","3.00","0.20","2.80","2.20","68%","1.42","2.20","0.20","1:35","9%","1.20","0.60","0.20","20278.00","1036.06","21079.80","61660.60","11528.30","12723.00","51669.00","3217.00","42364.40","657.40","7999.80","0.00","687.20","8091.02","0.00","13632.80","0.00","0.00","54534.80","45381.80","27646.73","39215.80","5:27","00:00","00:01","00:20","00:00","8081.40","431.41","2.20","0.40","0.00","0.00","5%","6%","24.42","5506.37","0","0","0.00","0.40","0","0","0","2219.80","0","0","0","10.60","0","8248.80","00:00","0","0","4","0.37","13%","32%","0%","27%","2%","0","0","0%","0","0%","0","0","0","0","0","0","14","0","0","0","0","0"
"DeathDefier","4","0%","5.25","1.25","4.00","3.50","68%","1.42","3.00","0.75","2:40","13%","1.75","0.50","0.00","42905.25","2019.31","40941.50","129324.00","12057.00","26079.50","99528.25","8263.50","81781.75","1464.75","21658.00","0.00","675.71","3969.23","0.00","14564.75","0.00","0.00","51163.75","35239.50","14537.92","32365.50","2:32","00:05","00:04","00:11","00:00","13866.75","691.51","1.50","0.00","0.00","0.50","5%","12%","26.40","8350.87","0","0","0","0","0","0","0","4019.25","0","0","0","6.75","0","0","00:00","0","0.75","4","0.82","23%","23%","0%","15%","2%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"chebahut14","2","0%","3.50","2.00","1.50","3.50","100%","1.00","2.00","0.00","2:39","15%","2.50","0.50","0.00","20475.50","1169.68","68492.50","24625.00","5932.42","14430.50","47364.50","1984.50","31253.50","416.00","19747.00","12211.50","667.03","3052.88","5121.50","0.00","0.00","0.50","36023.50","22774.00","10132.83","28361.00","00:04","00:00","00:00","00:04","00:00","7586.00","434.87","4.00","0.00","0.00","0.50","2%","5%","23.63","3748.93","0","0","0","0","0","0","0","0","0.00","0.00","0.00","0","0","0","00:00","0","0","2","0.60","19%","21%","5%","0%","0%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Gekko","16","62.5%","10.13","3.75","6.38","1.25","88%","8.56","8.69","0.44","00:49","4%","0.75","0.94","0.06","64289.38","3456.39","66313.81","149028.63","52068.37","34070.81","109927.19","27383.31","70029.38","3297.19","39573.19","0.00","666.35","9304.64","25.75","12527.06","0.00","0.00","39436.94","35227.75","30973.00","21414.31","1:01","00:00","00:00","00:02","00:00","12528.13","659.24","5.81","0.19","0.25","0.19","32%","17%","26.24","7368.63","0.00","1307.94","0.00","0.25","0","0","0","1430.63","0","0","0","10.50","0","2123.44","00:00","174.69","0.00","8","1.81","31%","18%","0%","5%","0%","0","0","0%","0","0%","0","0","0","0","0","0","5","0","0","0","0","0"
"RandyNewman","14","42.9%","9.00","2.14","6.86","2.93","86%","6.00","6.79","0.36","1:44","9%","1.29","0.86","0.07","35275.43","2003.30","35177.07","81359.00","22784.00","19055.71","58347.71","11167.14","36281.36","2074.00","21589.79","7903.71","663.13","10606.99","1435.86","6018.57","0.00","0.29","45320.36","35686.36","18847.27","32156.07","2:32","00:00","00:00","00:05","00:00","8284.43","469.67","3.64","0.43","0.14","0.00","29%","16%","25.13","5786.14","0.29","584.86","0","0","0","0","0","4014.14","0.00","0.00","0.00","1.29","0","594.14","00:00","0","0.07","10","2.17","21%","21%","3%","12%","1%","0","0","0%","0","0%","0","0","0","0","0","0","6","0","0","0","0","0"
"GOHANN","2","0%","4.00","0.50","3.50","5.00","79%","0.80","2.00","0.00","2:50","15%","3.00","0.00","0.00","20984.50","1133.60","42598.50","54113.00","4196.90","9173.00","71245.50","1364.50","56758.00","0.00","4419.50","0.00","662.00","2463.30","37.50","12316.50","0.00","0.00","69630.00","56328.00","13926.00","43258.00","1:03","00:00","00:00","00:10","00:00","10882.00","585.89","1.00","0.50","0.00","0.00","2%","7%","22.66","2930.32","0","1292.00","0","0","0","0","0","0","0","0","0","0","0","12034.00","00:00","0","0","2","0.31","14%","39%","0%","6%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"Oni","11","18.2%","10.64","2.64","8.00","3.36","78%","7.15","8.09","0.45","1:38","11%","1.55","1.45","0.09","35732.64","2101.09","81697.27","71506.18","20023.58","19243.27","101115.27","8720.55","77317.91","1566.55","13903.91","0.00","637.90","7788.05","0.00","12885.64","0.00","0.00","59803.00","53194.73","29657.43","34375.45","1:15","00:00","00:01","00:03","00:00","12972.91","678.21","1.73","0.00","0.18","0.18","13%","20%","24.32","5233.33","0","2293.55","0","0","0","0","0","1876.82","0.00","0.00","0.00","0","0","0","00:00","471.45","0","5","0.74","24%","25%","0%","7%","1%","0","0","0%","0","0%","0","0","0","0","0","0","0","0","0","2","0","0"
"Tae","19","94.7%","10.68","2.58","8.11","1.42","69%","7.19","8.05","0.32","00:53","5%","0.89","0.32","0.00","31719.26","1822.06","69761.32","109656.95","19570.27","17403.11","124183.32","19125.89","96725.00","2380.32","22558.05","0.00","635.43","6823.39","0.00","11824.63","0.00","0.00","38675.00","33973.89","22799.00","19980.47","3:09","00:06","00:00","00:07","00:00","17659.95","1046.07","3.05","0.11","0.21","0.00","53%","24%","27.33","7883.02","0.89","1170.89","0.00","0.21","0","0","0","4236.63","0","0","0","6.68","0","986.58","00:00","247.47","0.05","7","0.94","18%","20%","0%","14%","1%","0","0","0%","0","0%","0","0","0","0","0","0","3","0","0","0","0","0"
"popnfresh","16","50%","5.88","1.50","4.38","2.00","72%","3.49","4.56","0.13","1:09","6%","1.00","0.94","0.06","33422.13","1594.05","92047.06","98608.69","20071.58","16716.75","125645.81","14359.31","100012.31","2058.00","27234.38","0.00","634.48","7875.82","0.00","13760.81","0.00","0.00","57367.94","51735.75","30840.96","28331.06","1:44","00:00","00:00","00:05","00:00","17059.25","833.95","3.63","0.00","0.19","0.13","21%","12%","25.87","8100.86","0","0","0.13","0.94","0","0","0","7127.06","0","0","0","16.63","0","5074.63","00:00","0.00","0","6","0.64","19%","24%","0%","8%","1%","0","0","0%","0","0%","0","0","0","0","0","0","1","1","0","0","0","0"
